,x,y
743,-0.5755464,1.244151
744,-0.7364178,-0.74206376
746,-0.09308766,-0.58823854
747,0.7790284,-0.30958185
748,-0.46756595,0.5319969
749,-1.255623,0.5279428
750,1.2899868,-0.07083962
751,-0.023452975,-0.49044737
752,0.20054327,-1.0968676
753,-0.68561447,-0.86413157
754,-0.39425308,-1.1632593
755,-0.32490402,0.8093736
756,-0.19775729,0.38218468
757,-0.21901333,1.2904425
758,0.42603546,-0.79479647
759,0.9060383,0.12640472
760,0.9033791,0.091159835
761,1.154641,-0.46043882
764,-0.55832267,-0.70815754
765,-0.49637985,-0.8184841
766,-0.13797982,0.02855384
768,0.3330853,0.14279044
769,-0.49554795,-0.07856101
770,-1.6937929,0.6538546
771,-0.54041004,-0.24522187
772,-1.311713,-0.70021015
773,-1.4112637,-0.9376117
774,-0.18795784,0.59774125
775,-0.44873738,-0.26999363
776,-0.95351744,1.0090755
777,0.4901728,-0.73043555
778,-0.07095663,-0.7155656
779,-0.246816,-1.0201021
780,-0.14935862,-1.138611
781,0.9495542,0.55618364
783,-0.2581239,-1.0159019
784,0.25139093,-0.82414275
785,1.4549962,0.18407007
787,0.13613789,-0.83254653
788,0.3844719,-1.0133598
789,-1.8521231,0.30103928
791,1.2380795,0.21430404
792,0.9877956,-0.2338621
793,-1.0126792,0.7325938
794,1.201132,0.49121898
795,1.5161899,0.1515187
796,1.5198851,0.21644762
797,-1.5254842,0.5751957
798,-1.2805957,0.2897725
801,-1.0755357,-1.3549293
802,-0.38268107,-0.002692284
803,-0.34573942,-1.5464569
804,-1.290552,-0.6241846
805,-0.009754971,1.0409261
806,-0.17492002,0.46481323
807,-0.33971047,1.3569345
808,-0.3931113,0.73871994
809,-0.21803841,0.06876112
810,-0.07024127,-1.0646522
811,0.89111197,-0.16920377
813,1.6291826,0.13344608
814,1.0136753,-0.27559033
815,0.5898158,0.90626067
816,0.826921,0.3344151
818,1.3784539,0.24722642
820,-2.080262,-0.07059056
821,-2.3403153,-0.13420378
822,-1.8579984,0.066068225
823,-1.077014,-1.069697
824,-1.0495267,-0.33004522
825,-2.0176039,0.14554922
826,0.4089769,-0.8559793
827,-1.7156904,0.64159477
829,-0.056012712,-0.16258205
830,-0.841715,-1.545863
832,0.42823738,-0.27585477
833,-0.76658493,-0.3187565
834,1.1228423,0.024903074
835,0.16832878,0.3637689
836,0.5942965,-0.9673129
837,-1.391932,0.42782044
838,1.6122162,0.12441743
839,1.4058669,0.13935654
840,1.6191127,0.14956278
841,1.5228397,0.2357749
842,-0.6729236,-0.8004906
843,-0.0078099966,-1.510161
844,0.5247253,-0.6344699
845,-1.8860162,0.5791833
847,1.3055496,0.14702749
848,0.101204276,-1.4236188
849,0.5960784,-1.0722195
850,-0.06924305,-0.48826924
851,0.033670202,-1.3382218
852,-0.561529,-0.3093404
853,-0.7587306,0.8076878
855,-1.2252343,-0.26993617
856,-0.63006073,-1.4231356
857,-0.6365963,-1.2380432
858,-1.3439071,-0.76547724
859,-0.21044707,1.2120264
860,-0.86741114,0.3470857
861,-0.1783635,0.030259356
862,0.2825902,-0.13452502
863,-0.34778917,0.33089706
866,1.5184836,0.06886064
867,1.0230308,0.46995252
868,0.8891933,0.19842686
869,-2.2594192,-0.12461152
870,-1.1805546,0.21156412
871,-2.3273048,0.11292883
872,-0.56866175,-0.36355472
873,-0.5517149,0.24850035
874,-0.5418859,-0.68974197
875,-1.7252351,0.9530841
878,0.33007044,-0.41539472
879,-1.3473191,0.13569954
880,-0.13459522,-1.2775494
881,0.63769615,0.8175061
882,-0.74366266,-0.2181014
883,-0.43455404,0.45084903
884,-1.1809981,-0.9246167
885,-0.13488747,-1.191824
886,-1.0336524,-0.15703335
888,1.6122162,0.12441743
889,0.25518262,0.58298624
890,1.1103683,0.29801127
891,-0.28557235,-1.0524324
892,1.1153904,0.14525197
893,-1.9199797,0.054318115
894,0.08021459,0.7266566
896,-0.78597564,0.7403974
897,-1.8026247,1.0440422
898,-0.78750944,0.76265776
899,0.67222226,-0.92827934
901,1.1673344,0.42207238
903,1.2417045,0.007926546
904,-1.0725063,-0.9891845
905,-0.83363926,-0.98028326
906,-0.6582224,-0.015070566
907,-0.1460248,1.3492436
908,-0.7714727,1.0264326
909,-0.1748757,0.7601105
911,-0.613935,0.6796985
913,0.43283582,-0.37991604
914,1.4140064,-0.19162062
915,0.85902536,-0.071035
916,1.0920854,0.51554537
917,1.5087086,0.14874512
918,0.8665452,-0.040504098
919,1.1742656,0.12186316
920,1.1872015,0.23161355
921,-2.188554,0.038252726
922,-0.76025736,-0.678656
923,-0.30372006,0.102866784
924,0.0722238,-0.94061875
925,-0.013546526,-1.4427098
926,-0.12298893,-1.0418026
927,-1.1381315,-1.2647357
928,-0.51611394,-0.6064208
929,0.039387167,0.56031
930,-0.62558395,-0.4098784
931,0.022127137,-0.48322365
932,0.26351297,-0.19521089
933,-0.00828734,0.5201737
934,-0.5708518,1.1354643
935,0.3523785,-1.6318592
