"","D1","D2"
"Legislator 557",-1.19550862060097,0.782100878948902
"Legislator 558",-1.52492564457384,0.751535059109933
"Legislator 559",-0.912045056679544,1.22394763676172
"Legislator 560",1.20289488682192,1.15415740496171
"Legislator 561",-1.12677724932563,0.612056503795563
"Legislator 562",1.92098241104323,0.698065186704514
"Legislator 563",-0.154676515827271,-0.36519945098099
"Legislator 564",-0.478517662189205,0.709247726633087
"Legislator 565",-0.514091154311679,0.784888504136701
"Legislator 566",0.244685342008611,0.652113843513745
"Legislator 567",0.560118239439889,-0.771605493444747
"Legislator 568",-0.622886936073166,0.164699087930808
"Legislator 569",-1.18072530720232,0.425481696986806
"Legislator 570",-0.107387186587894,-0.447720831650358
"Legislator 571",-0.489001585640179,0.0697909934484665
"Legislator 572",-0.16901977830435,-0.83181381816561
"Legislator 573",0.324382830503965,-1.34945226276323
"Legislator 574",0.34104668944604,-0.555498988139327
"Legislator 575",1.16918974731004,1.19852025901978
"Legislator 576",-0.902731880386808,-1.35615309700531
"Legislator 577",-1.49717754401296,-0.901068007991145
"Legislator 578",-1.18980665218272,-0.0632679510617128
"Legislator 579",-0.570143472764582,-1.47612296108028
"Legislator 580",-1.10560888988939,1.5339610589147
"Legislator 581",0.20157082210269,-0.321821635030704
"Legislator 582",0.527408455149727,-0.102833726393416
"Legislator 583",-0.163271377460228,-0.0774430945865396
"Legislator 584",-0.48279585839174,0.00822970343711894
"Legislator 585",-0.788460221944792,0.231578296304438
"Legislator 586",0.91058127520235,0.963640822088
"Legislator 587",-0.483038107594539,-0.32634731611248
"Legislator 588",0.216477339423803,-0.84583346168613
"Legislator 589",-0.346816004515167,0.455200522418637
"Legislator 590",-0.878172606599227,0.712284626563739
"Legislator 591",-1.38362743653991,1.80760605447048
"Legislator 592",1.29179375024149,0.739446102452493
"Legislator 593",1.15175086398759,1.35102834214441
"Legislator 594",1.87836827547378,0.89724296316301
"Legislator 595",0.944513723287257,-0.0855351114076148
"Legislator 596",-1.6078199790473,1.02607616000143
"Legislator 597",-1.14904510662688,1.78230277784952
"Legislator 598",0.0670361897940884,-0.45225722690694
"Legislator 599",0.0295658959315733,-2.26029572672562
"Legislator 600",1.32553059605044,0.0538617317837631
"Legislator 601",-1.880713328101,1.18530275363646
"Legislator 602",-1.39810903484716,-0.228487729245826
"Legislator 603",1.51503105693756,1.14999340264496
"Legislator 604",0.303040509989605,0.53769578322228
"Legislator 605",0.893883460899062,0.696053781085038
"Legislator 606",1.17101264219694,-0.376121000134535
"Legislator 607",0.424097378166843,1.56783287695026
"Legislator 608",0.571909016334103,0.835832963329669
"Legislator 609",0.0680206183625805,1.00555109898704
"Legislator 610",1.27826859316432,1.11077138079294
"Legislator 611",-0.605630512288216,-0.467055694268819
"Legislator 612",1.69188437555656,-0.255130063863849
"Legislator 613",1.72732586892133,1.24986839839853
"Legislator 614",-0.646529718548496,-0.290706672140808
"Legislator 615",-1.3937117325908,0.84305911146435
"Legislator 616",-0.931526922865144,0.130615929344188
"Legislator 617",-0.508899147172952,-0.342177302830567
"Legislator 618",-0.751303501647824,1.53503480466216
"Legislator 619",-0.357330260757674,-1.0737400043406
"Legislator 620",-0.0294552591504853,0.605744122673949
"Legislator 621",-1.16598176624172,0.12408058048374
"Legislator 622",0.498651608144521,0.718437460398039
"Legislator 623",-0.53549392404811,0.471509795807813
"Legislator 624",0.0237498803332138,-2.00112646613457
"Legislator 625",0.429086708540226,-1.49156307331126
"Legislator 626",-0.852485676922897,0.206811225847119
"Legislator 627",-0.249239037633874,-0.477496865773266
"Legislator 628",0.32174689476972,0.134135209049206
"Legislator 629",-0.0240650317950482,-0.647310445238707
"Legislator 630",-0.154896849737238,-0.990782120735423
"Legislator 631",0.486444439192852,1.11746315969934
"Legislator 632",-0.777639936447874,0.352656436033407
"Legislator 633",-0.421348270792063,0.266372883227372
"Legislator 634",-1.27614439020437,0.254336450772566
"Legislator 635",-1.36281722494299,0.752562040974012
"Legislator 636",0.30942929273357,-1.04093189885441
"Legislator 637",-0.564940881703858,-0.164215167220587
"Legislator 638",0.0621345090424852,-0.68860170155834
"Legislator 639",-0.102052941206044,0.805422273258666
"Legislator 640",0.626040990513615,1.32858948636666
"Legislator 641",0.253007267261737,0.402314355243342
"Legislator 642",0.352180837332457,1.24294664489204
"Legislator 643",-0.937060507615534,0.224857373003368
"Legislator 644",-1.09943963407402,0.103663403612149
"Legislator 645",0.192681392616236,-0.490423517754759
"Legislator 646",-0.09290141432618,0.199326325909123
"Legislator 647",-0.688128838886006,-0.236496045406992
"Legislator 648",-0.31497907228144,-1.74659388135566
"Legislator 649",-0.898373204297061,0.0103490834186993
"Legislator 650",-1.01303350775775,-0.562358619148074
"Legislator 651",-1.74283739089344,0.034872988350714
"Legislator 652",-0.248839339494954,-0.0208430686828807
"Legislator 653",-0.56939979867184,0.132642961944813
"Legislator 654",0.150235300502294,-1.80390953574769
"Legislator 655",-0.287981430070793,0.705566958360712
"Legislator 656",-0.311308691287131,0.0975332344678561
"Legislator 657",-1.49537678261197,0.783281468361576
"Legislator 658",-1.08903756869191,0.848341172589894
"Legislator 659",1.06396809520535,0.44321819708012
"Legislator 660",-1.01613630101892,0.635514747904449
"Legislator 661",-0.279763074538601,1.3249958252847
"Legislator 662",0.92223158373913,0.930745854928293
"Legislator 663",-0.706578548944066,0.953474613980633
"Legislator 664",-0.852808839700616,1.50777232370463
"Legislator 665",-0.81491577982972,-1.55415069374122
"Legislator 666",1.49644413228477,0.555483721540515
"Legislator 667",0.499473288689071,1.08194119649168
"Legislator 668",-0.0169914598747971,-1.37513558119635
"Legislator 669",1.2303829938252,0.231402073031157
"Legislator 670",1.57464117796844,0.932828702998915
"Legislator 671",1.39095626633936,0.77018596776757
"Legislator 672",-0.275563987480315,-1.52530128646583
"Legislator 673",-0.687660466825222,-0.975237655824941
"Legislator 674",-1.80542111798289,0.493924764082163
"Legislator 675",-0.357548990416975,-0.530809986531896
"Legislator 676",-1.62322568699052,0.85467862700202
"Legislator 677",-1.01474370941683,-0.378591439104192
"Legislator 678",0.0231515494673232,-0.191252035466294
"Legislator 679",-0.238221828251006,-0.157961576832965
"Legislator 680",0.0555010221315431,-0.62928598141447
"Legislator 681",-0.144752447860434,-0.754078094151191
"Legislator 682",-0.31364958388486,-0.00846042611565852
"Legislator 683",-0.698510418133966,0.535476748856158
"Legislator 684",0.769821616483066,1.12205498975223
"Legislator 685",1.08463553824952,0.8040199544641
"Legislator 686",0.405531126570953,1.37393828148335
"Legislator 687",0.887589705922433,-0.978983906195101
"Legislator 688",0.493226688856728,0.413121573877783
"Legislator 689",1.28750879521377,0.361688249258944
"Legislator 690",-1.30492872974522,-1.25866969859649
"Legislator 691",-1.63595445751872,-1.8452095526698
"Legislator 692",-0.622362033837278,-1.48728352768088
"Legislator 693",-1.40822257026301,0.290710050898041
"Legislator 694",-0.915306926810478,-0.377641530871275
"Legislator 695",-0.87784722095278,-1.30717244062065
"Legislator 696",-0.575004075586949,1.43857664352191
"Legislator 697",-0.30758249080631,-1.61219885529123
"Legislator 698",-0.164797524209709,-0.210400679826663
"Legislator 699",-1.52231894044143,0.40570992594965
"Legislator 700",0.211960051045353,0.243897773014203
"Legislator 701",-0.715868210308696,-0.272300318482928
"Legislator 702",0.986139555610729,0.26423400341987
"Legislator 703",-0.107957114099495,0.0364387734391772
"Legislator 704",-0.0957371525774685,1.57070026297115
"Legislator 705",-0.350788512717481,-1.25765562880276
"Legislator 706",1.75554385638381,0.504440059879433
"Legislator 707",1.42872071417266,0.848293587511599
"Legislator 708",1.39525549007102,1.45979084605548
"Legislator 709",1.6736796412407,0.2026739810131
"Legislator 710",-0.795984739230938,0.00841160664955349
"Legislator 711",-1.18632055898525,1.28909862143762
"Legislator 712",-0.196378151568934,0.715817494567464
"Legislator 713",-0.0806930486261386,-1.70109459259919
"Legislator 714",1.44634708563946,0.416634709740558
"Legislator 715",-1.18826639716225,1.27008847058714
"Legislator 716",-0.736869150461859,1.33590387914316
"Legislator 717",-0.519739635940555,0.0626853223135351
"Legislator 718",-1.15785779837882,1.60269454381387
"Legislator 719",-0.766355501526849,-0.140062805151196
"Legislator 720",0.171687463102156,-1.18601493485205
"Legislator 721",-0.881240217173021,-0.672190086151169
"Legislator 722",-1.6140411345091,0.913064089237756
"Legislator 723",-1.25848442856519,0.360299993261888
"Legislator 724",-1.11786261777979,-0.107663326804931
"Legislator 725",0.618056372307895,-0.872288980185516
"Legislator 726",-0.624331822044836,-0.800514303229714
"Legislator 727",-0.404697561077462,-0.0296209631860482
"Legislator 728",0.295331667892711,0.064605210816874
"Legislator 729",0.0622030542868702,-0.324651236762335
"Legislator 730",1.12716968541678,1.16625542109521
"Legislator 731",0.877487933566284,0.118808833738235
"Legislator 732",0.576969083208689,1.05071302378327
"Legislator 733",-1.49463490193731,-1.29137257064113
"Legislator 734",-0.0653621002357318,-1.10921838118225
"Legislator 735",-1.42125421505168,-1.86593584432749
"Legislator 736",-0.714850312074543,-0.211503663140003
"Legislator 737",-0.137235583830084,-0.582064022132796
"Legislator 738",-1.17419270607936,0.381844616532641
"Legislator 739",-0.0874743886653491,-1.83485334041947
"Legislator 740",0.0376772353486707,0.00106803868903441
"Legislator 741",-0.508873763479753,-1.03783195895441
"Legislator 742",-1.36725870462398,1.15903507351595
"Legislator 743",1.00170905167447,-0.881239301765934
"Legislator 744",-0.716549155234024,-0.111386135683111
"Legislator 745",-0.530942981920748,-0.363907065822788
"Legislator 746",-1.06316958453468,-0.0501248233738626
"Legislator 747",-1.85070846944618,1.33862827333685
"Legislator 748",-0.982770008058429,-0.615723027606327
"Legislator 749",1.14948018137323,1.13145473833754
"Legislator 750",0.066418521389594,0.294291058591362
"Legislator 751",0.867005978494474,0.391300592824584
"Legislator 752",-1.06526584427356,0.342429584443018
"Legislator 753",0.956315625656686,-0.139516513234386
"Legislator 754",-0.910964228223408,-1.47267214816116
"Legislator 755",0.64405078800687,-1.00701783354171
"Legislator 756",0.292103009345566,-1.45232425060052
"Legislator 757",0.260588034131636,-2.41075493467905
"Legislator 758",0.16446342835959,-1.08734787581496
"Legislator 759",-0.306918640664789,1.08945726708216
"Legislator 760",0.770669646257885,-0.213191329340158
"Legislator 761",1.23667981567911,1.23769086277081
"Legislator 762",-1.55943975710899,0.253194764547351
"Legislator 763",-1.54293712054988,0.810480182932136
"Legislator 764",-0.439383899727045,-0.547611778249048
"Legislator 765",0.280578608798562,-0.726834589903186
"Legislator 766",-0.134964741409078,-0.920644747675909
"Legislator 767",0.0452867172962397,-0.435274504562045
"Legislator 768",-0.160189776244829,-0.904667618372332
"Legislator 769",0.10570102866249,0.321688601589024
"Legislator 770",0.896890567041529,1.59300827836734
"Legislator 771",0.403861313128235,1.26271731090826
"Legislator 772",0.98149094505901,0.475243867374302
"Legislator 773",1.27972684997848,0.608435995323168
"Legislator 774",0.342343725299264,0.325320530254584
"Legislator 775",1.65030007769942,0.368813134664365
"Legislator 776",1.47127041898822,0.144184264302839
"Legislator 777",-1.28196397094177,-1.69992874458917
"Legislator 778",-0.885624840383759,-0.289421856430308
"Legislator 779",-0.433940445826353,-0.0032773427929355
"Legislator 780",-0.824476873877851,1.13735280655408
"Legislator 781",-1.23842636392028,1.09573211542302
"Legislator 782",-1.42085573836,1.31725130415675
"Legislator 783",-1.70422831076416,0.289142339948334
"Legislator 784",-0.831738637333262,0.162820578352149
"Legislator 785",-0.242231265205756,-0.142438932552712
"Legislator 786",-0.356555360299136,-0.58667124447755
"Legislator 787",-0.0411797999191536,0.162493429567674
"Legislator 788",-0.0863494278749105,0.382807415990563
"Legislator 789",-0.138269021427373,-0.113506404079021
"Legislator 790",0.60113788201632,-1.29406872220984
"Legislator 791",-1.33631110615418,2.08830938829095
"Legislator 792",0.253853514038409,0.71118308028077
"Legislator 793",0.382754974802931,-0.281865205565819
"Legislator 794",-0.696090156176333,0.284389187949651
"Legislator 795",-0.788044729271766,1.88766965326113
"Legislator 796",-0.378692978184066,0.326641970770319
"Legislator 797",0.62411730049321,-1.29594120384792
"Legislator 798",0.686501343862442,1.56366795701205
"Legislator 799",-0.456460847041214,-0.718460773359995
"Legislator 800",-0.483966430621687,-0.389151262138032
"Legislator 801",-0.966847811171167,0.821899209058059
"Legislator 802",1.52843511203282,0.94292138569223
"Legislator 803",-0.924341120361437,1.40989770363402
"Legislator 804",-0.711574704477778,0.440450812794263
"Legislator 805",-0.367996470435796,-0.106302324393548
"Legislator 806",0.275008815262376,-0.627910336293766
"Legislator 807",-0.0332090994788639,-0.71910967987479
"Legislator 808",0.723734508619073,0.878664550367058
"Legislator 809",1.02563492590438,0.215401187181456
"Legislator 810",0.0803671675648801,-0.568606892559563
"Legislator 811",-0.26906146790672,-0.312046141769853
"Legislator 812",0.380445615474241,-0.507358040412051
"Legislator 813",-1.43338951074525,1.22440112751043
"Legislator 814",-1.01570673470539,0.0742102786463207
"Legislator 815",-0.281621870654178,-0.513582881893532
"Legislator 816",0.37709563484004,0.161889135294428
"Legislator 817",0.044782004078274,-0.451932855336654
"Legislator 818",-0.0949089159546059,-0.414970152118682
"Legislator 819",-0.342214248136924,-0.333562775150988
"Legislator 820",0.856102562676288,-0.34213547724978
"Legislator 821",0.715658795949638,-0.601094312126928
"Legislator 822",0.827212257230972,-0.530169885298341
"Legislator 823",1.52218726364078,1.45581807029211
"Legislator 824",-0.43635625955607,-1.21558789371572
"Legislator 825",-1.71401763408295,0.015565981696583
"Legislator 826",-0.191727922376158,-1.72404744351294
"Legislator 827",-0.383121738091143,-1.37690886736156
"Legislator 828",-0.859846303075537,0.857958444308363
"Legislator 829",-0.167554664718773,-1.95029424648996
"Legislator 830",-0.466086852262376,-0.712519170565186
"Legislator 831",-0.749964391866034,-1.06128905854297
"Legislator 832",0.0213114946962347,-0.752110462870501
"Legislator 833",0.116395389922356,-1.31780447991295
"Legislator 834",-1.24560962861296,0.350291830893925
"Legislator 835",0.487429768791289,-0.47151839979756
"Legislator 836",-0.390678381197771,-0.30822367621893
"Legislator 837",-0.829841093874782,-0.760164496259423
"Legislator 838",0.12616278146043,-0.558169726631305
"Legislator 839",-0.0180156825223171,-0.555445312007473
"Legislator 840",0.378373134353989,-1.64206429252744
"Legislator 841",-0.978013995101796,0.590122369735076
"Legislator 842",-1.10512212265729,1.68685180959104
"Legislator 843",-0.331850348981833,0.623944507158828
"Legislator 844",0.488096746654799,-0.496969328884475
"Legislator 845",0.732682109255422,-0.794831013163799
"Legislator 846",0.711685519911709,-1.24493941351325
"Legislator 847",0.732114057717675,1.59352295621293
"Legislator 848",-0.023247096775431,-0.626790345392618
"Legislator 849",-1.37810490765916,1.46257636289361
"Legislator 850",1.88958012012347,0.555767770045591
"Legislator 851",0.369645361839094,-0.553250330413404
"Legislator 852",-1.22683963035689,0.953932244189622
"Legislator 853",0.680741568557807,-2.20037036976022
"Legislator 854",-0.167784823872342,-0.401790387088533
"Legislator 855",-0.568456175482025,0.999940111172362
"Legislator 856",-1.80927804203775,1.17288446057402
"Legislator 857",1.48646892748577,0.905607791303308
"Legislator 858",-1.2428096838153,-0.300189161244015
"Legislator 859",-1.3382657292287,-0.268722874570264
"Legislator 860",-0.993648456802268,-0.00514261914098133
"Legislator 861",-0.0786971523922225,-0.215161453241382
"Legislator 862",-0.127020536208893,-0.472811889470391
"Legislator 863",-0.0324437174172307,-0.748865704240544
"Legislator 864",-0.00660360927152081,-0.641414897015531
"Legislator 865",-0.0272027062801671,-0.682263509550375
"Legislator 866",-0.993107782197567,-0.266672692194847
"Legislator 867",-0.448376588119015,-0.739946494608299
"Legislator 868",-0.182146695108709,-0.397740528242277
"Legislator 869",0.910211190767586,1.10980361679043
"Legislator 870",0.338149725235461,1.01210442876314
"Legislator 871",0.331112003166611,-0.388370983020482
"Legislator 872",0.897716697496988,0.560982015043406
"Legislator 873",1.10670740565154,0.519672069646497
"Legislator 874",0.859039821822574,0.681491216476301
"Legislator 875",-1.40737254643408,-1.10497800862857
"Legislator 876",-0.62062443769871,-0.434520045632291
"Legislator 877",-1.00787693397784,0.3023675846193
"Legislator 878",-1.28429747097786,-1.14602750234726
"Legislator 879",0.892205493760312,-1.90268472144466
"Legislator 880",-0.643870419413925,1.09001742189068
"Legislator 881",-0.00839699507163146,-1.62067728823538
"Legislator 882",-1.58257090454182,0.927701233328422
"Legislator 883",-0.133562631521619,-1.32021270172088
"Legislator 884",-0.821960018657592,-0.397053722020475
"Legislator 885",0.0871902016743235,-0.308705716311493
"Legislator 886",-0.352203401870255,-1.20614150195774
"Legislator 887",-1.90219505868406,0.549760441449049
"Legislator 888",1.12558586250325,0.199611256038779
"Legislator 889",-0.464621918663708,-1.21651591239956
"Legislator 890",0.361481550294928,-1.15674822998659
"Legislator 891",0.581124383471525,-0.440569231237235
"Legislator 892",0.101181833329552,-0.0636272228105055
"Legislator 893",-1.10137180571984,-0.0186557105259478
"Legislator 894",-0.21405778039353,0.868052926895593
"Legislator 895",-0.237063565846605,0.870303561865989
"Legislator 896",0.259056565992406,-0.350875421804025
"Legislator 897",0.15998772387112,-0.517732645116711
"Legislator 898",-0.0495835472001641,-0.075317300142846
"Legislator 899",-0.457089244929302,-0.502692898486868
"Legislator 900",-0.123436685036959,0.287611153836143
"Legislator 901",1.90973968782492,0.603149090583051
"Legislator 902",-0.0110198977026767,-0.699820334787497
"Legislator 903",-1.12008700897738,1.54986378647097
"Legislator 904",-0.228083395747367,0.0857210203157765
"Legislator 905",-0.0155955773981186,-0.0751456465509486
"Legislator 906",0.987900455161917,0.995684605854879
"Legislator 907",-0.326027348193624,-0.376068269035793
"Legislator 908",0.263724599866832,-0.950409176048353
"Legislator 909",-0.166579178635837,-1.73264330537293
"Legislator 910",1.46485170190144,0.747371180913746
"Legislator 911",1.83435591462169,0.676977823752426
"Legislator 912",-0.540577807408241,-0.411756511368217
"Legislator 913",-0.217785044279061,-0.099349536139355
"Legislator 914",0.659488130611683,-0.271420576898696
"Legislator 915",0.0929809185025278,-0.353416508519457
"Legislator 916",0.216102842859578,-0.656195598255383
"Legislator 917",-0.464463645735476,0.770682568490789
"Legislator 918",1.05645517468408,1.41600473237365
"Legislator 919",1.32249278523888,-0.093361102413836
"Legislator 920",0.494752746890251,0.750573639415356
"Legislator 921",0.805236528207657,-0.0576680230390747
"Legislator 922",1.87166803083372,-0.196354533796873
"Legislator 923",-0.859063571878147,-0.449334227497162
"Legislator 924",0.0299025626994898,-0.51144684240259
"Legislator 925",-0.486612537193955,-1.03780374166879
"Legislator 926",-0.726027602317014,0.275269461316155
"Legislator 927",-1.4200733606008,1.20718397196517
"Legislator 928",-0.311283883497342,0.835606583262832
"Legislator 929",-0.908693353211059,1.06555038288139
"Legislator 930",-0.0891662630149805,-1.50141667464873
"Legislator 931",-0.824582861217245,-0.659462379068709
"Legislator 932",-0.722519025631503,0.787994135985497
"Legislator 933",-0.693975967588585,-1.1491931899719
"Legislator 934",-0.269160622742989,-1.37318460303561
"Legislator 935",-1.39630880011347,0.286599614386754
"Legislator 936",-1.65668853099556,0.72235178324797
"Legislator 937",-0.817585457087623,0.110672937097599
"Legislator 938",-0.155542778620199,-0.1928895239816
"Legislator 939",-0.36063956257403,-0.390434866091548
"Legislator 940",-1.31149827902935,0.839277708693624
"Legislator 941",-0.162259441536631,-1.86487637011186
"Legislator 942",1.60081803341621,0.523072929401411
"Legislator 943",-1.06854632908946,-0.0293528607694811
"Legislator 944",0.0502223972355401,-0.00218677473324163
"Legislator 945",0.404995886403241,-0.923539421937208
"Legislator 946",-1.05416845744406,1.17433588655058
"Legislator 947",0.272807199660391,0.747466042186978
"Legislator 948",-1.27375438780253,1.07442095546501
"Legislator 949",-0.856570353977422,0.444648326979862
"Legislator 950",1.45513584403732,0.897955368928327
"Legislator 951",-0.212267401025271,-0.506100747063472
"Legislator 952",1.31261730208613,0.849579403316126
"Legislator 953",0.671012171041508,-0.731573971766869
"Legislator 954",-1.41972639264795,-1.50540384623141
"Legislator 955",-0.969821673510794,1.15591233316964
"Legislator 956",-0.302731446032917,-0.423487545897868
"Legislator 957",-0.0232769821519264,-0.6366841262717
"Legislator 958",-0.214342220239182,0.048299575005096
"Legislator 959",-0.436273959187678,0.211178147425407
"Legislator 960",1.76797311129752,0.139656452487165
"Legislator 961",0.241520831656774,0.954659561638944
"Legislator 962",1.6905323193949,0.640492010663889
"Legislator 963",0.30686815089268,-0.742459580950826
"Legislator 964",1.19998093065359,0.0456818403618869
"Legislator 965",0.415732756634054,-0.0160443427300623
"Legislator 966",1.35738367333933,0.57802703626131
"Legislator 967",-0.0115812593278646,-0.666425366259564
"Legislator 968",-0.0939018017210167,-1.97701864129398
"Legislator 969",-1.21765405216907,-0.406518455005386
"Legislator 970",-1.40672151418314,-0.225308765492344
"Legislator 971",-0.982147572626625,0.160765716368804
"Legislator 972",-0.144561675787854,0.215525420950533
"Legislator 973",-0.0350829726307189,-0.321232145698169
"Legislator 974",0.127883837276969,-0.547811192320179
"Legislator 975",0.429902517422806,-1.01116012793821
"Legislator 976",0.274182027566617,0.542023101797823
"Legislator 977",1.05296981092589,0.378908167526253
"Legislator 978",0.868920049350961,0.0191578512292622
"Legislator 979",1.17033684771065,0.516451746865715
"Legislator 980",0.641789666037401,0.721631056516414
"Legislator 981",1.97694240718261,0.599369950096608
"Legislator 982",0.949172467544841,1.64641047966163
"Legislator 983",0.839512319578649,1.23012157127967
"Legislator 984",1.19003806152511,0.658377593048292
"Legislator 985",1.1812959016945,0.370540599150344
"Legislator 986",1.15285830015377,0.621143584139854
"Legislator 987",1.34243891336391,1.21956486199802
"Legislator 988",0.86650921787707,-0.511371182877268
"Legislator 989",1.31983971447152,0.834048734832897
"Legislator 990",1.65524977814549,0.226330756557891
"Legislator 991",-1.13968188318124,-2.16115680591139
"Legislator 992",-1.14566544604095,-0.92483575749671
"Legislator 993",-0.34948384162471,-0.41437447161709
"Legislator 994",0.0709640158142802,-1.01676847316237
"Legislator 995",-1.06916715769865,0.813353828780281
"Legislator 996",-1.00506472552441,1.29805831935523
"Legislator 997",-0.115359926445072,-0.197540165155377
"Legislator 998",0.27147186556141,-0.777551207829544
"Legislator 999",0.684998828687632,0.0967371481491079
"Legislator 1000",0.376459867799244,-2.51173230750344
"Legislator 1001",0.121172065456379,-0.873015464030924
"Legislator 1002",0.0425574346836343,-0.64881422848437
"Legislator 1003",-0.915589118198705,1.27458888127837
"Legislator 1004",-0.0634310098044442,-1.63381788068536
"Legislator 1005",-0.296114181427839,-0.725572052219713
"Legislator 1006",-0.593279654835453,0.0910988551256937
"Legislator 1007",-1.32941944431508,0.240512670206074
"Legislator 1008",-1.07570786696648,1.4608201437866
"Legislator 1009",-0.173671513095667,-0.922267553551426
"Legislator 1010",-0.183759399994263,-0.173957504272401
"Legislator 1011",0.0250644914541014,-0.0517497289190114
"Legislator 1012",-0.644180929411819,-0.516321910619385
"Legislator 1013",-0.60790416979985,-0.169813983143497
"Legislator 1014",0.0596856934598438,0.624463363799624
"Legislator 1015",1.76907294016714,1.19104060705279
"Legislator 1016",-0.118278261527858,-0.645824757403924
"Legislator 1017",-0.32652031382125,-1.3301712580121
"Legislator 1018",1.30654421590402,1.43708474677895
"Legislator 1019",-0.473069558356414,0.088681337726788
"Legislator 1020",-0.826525837547073,-0.101695728019031
"Legislator 1021",-1.37121376034776,0.17087651318418
"Legislator 1022",0.31815466529125,-0.26217548131298
"Legislator 1023",-0.439129603384407,-0.214300790481486
"Legislator 1024",-0.464007455890706,-0.316342465914827
"Legislator 1025",0.277502228754651,-0.639966463865661
"Legislator 1026",0.238180043388554,-1.26283402482181
"Legislator 1027",0.566593156559442,-0.718359095426036
"Legislator 1028",0.0511922065395599,-0.747874124324215
"Legislator 1029",-0.30663278620013,-0.097497452353283
"Legislator 1030",0.317121190461523,-0.730424213259043
"Legislator 1031",0.12505052865182,-1.03500881305928
"Legislator 1032",1.38624536879029,1.22318596855652
"Legislator 1033",0.318980073384712,-0.0281323172114042
"Legislator 1034",0.828597167725786,-0.00380069671209139
"Legislator 1035",1.34352272824928,0.739074885006303
"Legislator 1036",0.614705651939898,0.845272180017592
"Legislator 1037",0.904317934251485,0.490046025310795
"Legislator 1038",-1.1526829596822,-1.92771797888636
"Legislator 1039",-0.915586319266912,-1.9311584820256
"Legislator 1040",-0.692532762544121,0.602817159485141
"Legislator 1041",-1.53995305544605,0.465593946739277
"Legislator 1042",-1.58653862699525,1.00746144599919
"Legislator 1043",-0.950701397124125,-1.1076760741149
"Legislator 1044",-0.159953275375629,-1.43804553485256
"Legislator 1045",0.853363819904314,0.488681930736343
"Legislator 1046",-0.891660635680813,-0.0950173100231468
"Legislator 1047",-2.19943731514419,0.898545610346633
"Legislator 1048",-1.52043523371536,0.382410861566709
"Legislator 1049",0.431496400166263,-0.427826196944113
"Legislator 1050",-1.39726035154269,-0.0835593970729673
"Legislator 1051",0.38345017398805,-0.749497834502762
"Legislator 1052",-0.0544999895432315,-1.30083351508166
"Legislator 1053",-0.0549111308404355,-1.77047990833294
"Legislator 1054",0.781534201946953,-1.10465234107674
"Legislator 1055",-0.185257674341227,-1.18548340436385
"Legislator 1056",-1.11237219489472,1.82578850509012
"Legislator 1057",1.25310422689957,0.938088348616749
"Legislator 1058",1.42639623989876,-0.390201962627447
"Legislator 1059",0.844590259344142,-1.07839628147237
"Legislator 1060",0.223395184120358,-0.589494954579921
"Legislator 1061",1.62158300552416,0.437552085132029
"Legislator 1062",0.194263098598847,1.43705741726206
"Legislator 1063",0.161323737252416,-0.107346213429257
"Legislator 1064",-0.726321076159984,1.2244194578398
"Legislator 1065",-0.804780593406496,1.41638168708718
"Legislator 1066",-1.60336268859029,1.53494585035059
"Legislator 1067",1.58198118185988,0.51287063365909
"Legislator 1068",1.36424103889473,-0.855428773488248
"Legislator 1069",-0.2846217933213,-1.14801578397914
"Legislator 1070",0.434391426301792,-0.336341814456621
"Legislator 1071",1.45539726999924,0.252476314447337
"Legislator 1072",-0.751137195716723,0.913745642669573
"Legislator 1073",0.319118978791582,-1.18285605509845
"Legislator 1074",-0.715071252399183,0.8254304527377
"Legislator 1075",-1.22774018289145,1.66832949527397
"Legislator 1076",-0.938855502241593,1.06937222972479
"Legislator 1077",-0.211322138053558,0.00314733001976783
"Legislator 1078",0.0487391795630553,-0.337018759814777
"Legislator 1079",-1.43244690757926,0.379990292271071
"Legislator 1080",0.386907259860424,-0.580090796414277
"Legislator 1081",-0.168980886330026,-0.0224199189198642
"Legislator 1082",-0.124946715043046,-0.531663455972185
"Legislator 1083",0.550338622056178,-0.0461949165401891
"Legislator 1084",-0.398536322682152,-1.61493731451155
"Legislator 1085",0.0602249355765737,-0.971970946736795
"Legislator 1086",1.63919973322397,0.398620085528241
"Legislator 1087",0.569485233700039,1.6335927482717
"Legislator 1088",1.46502499185415,-0.477785058293824
"Legislator 1089",0.15289175271744,-0.170767196026117
"Legislator 1090",-0.694312747892836,-0.270904881941768
"Legislator 1091",-0.244904945767705,-1.11388155753092
"Legislator 1092",1.06832153809324,-1.88498781823306
"Legislator 1093",-1.04385293050337,0.375350583889754
"Legislator 1094",-0.414925237938233,-0.947645879021454
"Legislator 1095",-0.282459589057134,-0.816166127040024
"Legislator 1096",0.0664210654133952,0.404330662225432
"Legislator 1097",0.767421660797014,-0.987236759582185
"Legislator 1098",-1.17106491269567,0.789195393897587
"Legislator 1099",-1.37038029604504,-0.336350419907106
"Legislator 1100",-1.96921241128898,0.845039867826085
"Legislator 1101",-0.77343946108812,1.09691348154873
"Legislator 1102",0.128510928434282,-1.25313507622601
"Legislator 1103",0.105310814495341,0.241528164115561
"Legislator 1104",-0.118704218800755,-1.27455471903756
"Legislator 1105",-0.0981340582000225,-1.30168429446611
