,x,y
1078,0.6476891,-1.8408239
1079,7.8772545,-3.8629954
1080,19.75506,-20.200094
1081,7.099684,-12.167532
1082,17.639462,-18.149246
1084,10.845265,-13.450574
1085,16.81771,-22.43305
1086,1.3069861,1.9298162
1087,2.1291687,-1.5536499
1088,-0.044607475,2.204874
1090,4.486758,-0.384342
1091,11.266043,2.5227835
1092,13.686047,-4.819379
1093,11.81999,-2.7660873
1094,-1.8431506,1.7759297
1095,-0.4108893,2.7747235
1096,8.992198,0.2308095
1098,-2.1404867,4.194859
1099,-3.8865213,5.497257
1100,6.8029904,5.3016148
1101,11.038748,2.9003968
1102,3.6845865,0.3352343
1103,3.3459942,-1.7245193
1104,1.460115,0.18609038
1105,4.0971727,1.9213827
1106,-4.0526013,3.9250822
1107,15.686209,-24.694288
1108,3.8795052,2.7315035
1109,2.5489788,-2.949573
1110,1.1267214,-2.762329
1111,8.460546,-0.20794052
1113,15.765819,-10.695615
1114,9.110115,1.6018252
1115,4.965597,-0.98462147
1116,21.871948,-26.47255
1117,1.8204767,-0.0868215
1118,19.242563,-25.052828
1119,3.2602327,-7.922693
1120,-4.582335,10.538963
1121,11.975318,-2.312812
1122,4.616472,-0.54582113
1123,1.8545414,-1.5128934
1124,3.0429804,-1.592665
1125,6.6880875,-2.3875992
1126,14.681423,-22.504911
1127,19.842535,-21.365297
1128,15.791867,-24.528494
1129,0.7182555,-2.008056
1130,9.939401,-13.969988
1131,9.921955,-15.266644
1133,11.605255,-18.228909
1135,0.74770176,-0.41111392
1136,-5.2455344,4.7787867
1137,2.2462034,4.42142
1140,2.0900314,5.250345
1141,5.4000916,2.9504561
1142,3.8996167,-3.8702495
1143,2.274271,-0.92599136
1145,1.599953,-1.0115867
1146,0.27875197,-2.2826967
1147,5.840652,-5.9925075
1148,5.7879467,-9.091407
1149,10.86697,-11.053596
1150,12.549789,-15.559002
1151,15.917816,-15.718614
1152,18.884668,-26.213007
1153,22.848995,-22.959032
1154,20.084402,-20.39741
1155,17.463379,-21.56308
1156,11.899382,-16.883177
1157,21.574806,-24.783567
1158,18.215086,-19.619421
1159,7.1581106,-11.307417
1160,21.015717,-24.033049
1161,13.936836,-22.718637
1162,-9.184716,12.146875
1163,-1.7662556,12.027525
1165,2.460517,0.53599256
1166,-1.3881598,0.25285375
1168,5.490974,-0.64186454
1169,7.3558455,-2.0153944
1170,4.1019726,-1.2625201
1171,0.98628926,-1.0268989
1174,17.011288,-15.594404
1175,-5.627866,3.3310812
1177,0.7309865,-1.2439485
